bowler_id,runs,wicket_count,balls_bowled,maiden,dots,Fours,Sixes,wides,noballs,matches,economy_rate,average_wickets,dots_per_over,noballs_per_over,fours_per_over,sixes_per_over,bowl_performance_score
6496118.0,242,7,150,0,48.0,20,10,8,1,11,3.585185185185185,1.5909090909090908,3.2,0.24,1.3333333333333335,0.888888888888889,4.896885453058797
2124002.0,206,4,168,0,48.0,15,4,3,0,18,2.724867724867725,0.5555555555555556,2.857142857142857,0.0,0.8928571428571429,0.31746031746031744,4.895748160261651
3280024.0,105,3,67,0,23.0,6,5,6,0,6,3.4825870646766166,1.25,3.432835820895523,0.0,0.8955223880597015,0.9950248756218905,4.894985416336144
3009215.0,194,2,150,0,56.0,16,7,6,0,13,2.874074074074074,0.38461538461538464,3.733333333333334,0.0,1.0666666666666667,0.6222222222222223,4.890181772438518
8445478.0,84,2,54,0,14.0,6,4,0,0,3,3.45679012345679,1.6666666666666665,2.5925925925925926,0.0,1.1111111111111112,0.9876543209876543,4.890069955482875
5652828.0,332,9,198,0,64.0,33,16,6,0,13,3.7261503928170594,1.7307692307692308,3.2323232323232327,0.0,1.6666666666666667,1.0774410774410774,4.886575675619011
4489708.0,454,14,245,0,69.0,42,18,15,4,14,4.117913832199546,2.5,2.816326530612245,0.5877551020408164,1.7142857142857142,0.9795918367346941,4.885794383166186
6467096.0,5,0,6,0,1.0,0,0,0,0,1,1.8518518518518516,0.0,1.6666666666666667,0.0,0.0,0.0,4.885527391659853
5056204.0,5,0,6,0,1.0,0,0,0,0,1,1.8518518518518516,0.0,1.6666666666666667,0.0,0.0,0.0,4.885527391659853
7520344.0,5,0,6,0,1.0,0,0,0,0,1,1.8518518518518516,0.0,1.6666666666666667,0.0,0.0,0.0,4.885527391659853
7713110.0,10,0,12,0,2.0,0,0,0,0,1,1.8518518518518516,0.0,1.6666666666666667,0.0,0.0,0.0,4.885527391659853
9058223.0,5,0,6,0,1.0,0,0,0,0,1,1.8518518518518516,0.0,1.6666666666666667,0.0,0.0,0.0,4.885527391659853
9009083.0,5,0,6,0,1.0,0,0,0,0,1,1.8518518518518516,0.0,1.6666666666666667,0.0,0.0,0.0,4.885527391659853
3339160.0,124,3,82,0,32.0,11,6,6,0,8,3.3604336043360434,0.9375,3.9024390243902447,0.0,1.3414634146341464,0.975609756097561,4.884654887023114
3997727.0,518,17,285,0,89.0,58,24,8,2,19,4.038986354775829,2.236842105263158,3.12280701754386,0.25263157894736843,2.0350877192982457,1.1228070175438598,4.8767482893660965
3364234.0,492,11,377,0,111.0,30,21,4,0,36,2.9000884173297967,0.763888888888889,2.944297082228117,0.0,0.7957559681697612,0.7427055702917772,4.874167969792071
6816606.0,188,4,113,0,28.0,15,7,7,1,5,3.6971484759095374,2.0,2.4778761061946906,0.3185840707964602,1.3274336283185844,0.8259587020648969,4.866786300913899
8464350.0,47,1,36,0,10.0,3,2,1,0,3,2.9012345679012346,0.8333333333333333,2.777777777777778,0.0,0.8333333333333334,0.7407407407407407,4.865085854456255
8354821.0,402,11,235,0,75.0,42,17,8,4,14,3.8014184397163118,1.9642857142857142,3.191489361702128,0.6127659574468085,1.7872340425531916,0.9645390070921985,4.864991413311728
8227974.0,218,5,138,0,50.0,14,14,4,0,10,3.510466988727858,1.25,3.6231884057971016,0.0,1.0144927536231885,1.352657004830918,4.863308329482029
233358.0,23,0,24,0,5.0,0,0,0,0,1,2.1296296296296293,0.0,2.0833333333333335,0.0,0.0,0.0,4.854865085854456
8442384.0,147,2,108,0,32.0,17,3,1,0,6,3.0246913580246915,0.8333333333333333,2.962962962962963,0.0,1.5740740740740742,0.37037037037037035,4.851458162987189
2875389.0,79,1,54,0,19.0,9,2,4,0,3,3.251028806584362,0.8333333333333333,3.5185185185185186,0.0,1.6666666666666667,0.49382716049382713,4.849186881075679
3188254.0,47,0,42,0,14.0,2,2,1,0,2,2.4867724867724865,0.0,3.3333333333333335,0.0,0.47619047619047616,0.6349206349206349,4.844644317252657
8421818.0,112,1,75,0,33.0,12,4,1,0,5,3.318518518518519,0.5,4.4,0.0,1.6,0.7111111111111111,4.8397383483237935
5056134.0,99,2,78,0,20.0,6,3,1,0,7,2.8205128205128203,0.7142857142857142,2.564102564102564,0.0,0.7692307692307693,0.5128205128205129,4.839253142605554
8903831.0,34,0,24,0,13.0,2,3,0,0,1,3.148148148148148,0.0,5.416666666666667,0.0,0.8333333333333334,1.6666666666666667,4.834423548650858
6624582.0,67,1,54,0,17.0,4,3,0,0,6,2.757201646090535,0.41666666666666663,3.1481481481481484,0.0,0.7407407407407407,0.7407407407407407,4.8332879076951025
2083080.0,241,5,168,0,39.0,18,7,9,0,10,3.187830687830688,1.25,2.3214285714285716,0.0,1.0714285714285714,0.5555555555555556,4.831503329050344
3137714.0,192,4,120,0,36.0,19,7,5,0,7,3.555555555555556,1.4285714285714284,3.0,0.0,1.5833333333333333,0.7777777777777778,4.8274150216096245
5508488.0,144,3,84,0,23.0,11,7,2,0,4,3.809523809523809,1.875,2.7380952380952386,0.0,1.3095238095238098,1.1111111111111112,4.825662889849317
119951.0,49,0,36,0,17.0,8,1,0,0,2,3.0246913580246915,0.0,4.722222222222222,0.0,2.2222222222222223,0.37037037037037035,4.82420278004906
2436272.0,97,2,60,0,24.0,13,3,4,0,5,3.592592592592592,1.0,4.000000000000001,0.0,2.166666666666667,0.6666666666666667,4.816026165167621
2642751.0,120,3,84,1,23.0,9,5,2,0,7,3.1746031746031744,1.0714285714285714,2.7380952380952386,0.0,1.0714285714285714,0.7936507936507936,4.815442121247518
5361166.0,503,14,301,1,90.0,38,24,11,4,20,3.7135474344776664,1.75,2.9900332225913626,0.4784053156146179,1.2624584717607974,1.06312292358804,4.808583000790497
3834354.0,134,3,84,0,26.0,12,6,1,1,5,3.5449735449735456,1.5,3.0952380952380953,0.42857142857142855,1.4285714285714286,0.9523809523809523,4.807265506366078
7455818.0,184,3,141,0,32.0,12,4,2,0,9,2.8999211977935384,0.8333333333333333,2.269503546099291,0.0,0.851063829787234,0.37825059101654845,4.805500948139385
3673914.0,126,3,72,0,23.0,16,4,2,1,4,3.888888888888889,1.875,3.194444444444444,0.5,2.2222222222222223,0.7407407407407407,4.805124011992368
8400895.0,7,0,6,0,2.0,1,0,0,0,1,2.5925925925925926,0.0,3.3333333333333335,0.0,1.6666666666666667,0.0,4.803761242845462
7688848.0,288,8,170,1,50.0,23,14,7,2,11,3.7647058823529407,1.8181818181818183,2.9411764705882355,0.4235294117647059,1.3529411764705883,1.0980392156862746,4.801592472267283
2807412.0,145,1,108,0,39.0,8,10,1,0,5,2.9835390946502054,0.5,3.611111111111111,0.0,0.7407407407407407,1.234567901234568,4.799672935404742
7184232.0,238,4,150,0,49.0,25,8,6,3,7,3.5259259259259257,1.4285714285714284,3.2666666666666666,0.72,1.6666666666666667,0.7111111111111111,4.797079780399486
2531913.0,83,1,60,0,21.0,12,1,0,0,5,3.074074074074074,0.5,3.4999999999999996,0.0,2.0000000000000004,0.22222222222222224,4.7914963205233025
6698110.0,275,8,174,0,38.0,26,9,7,0,12,3.51213282247765,1.6666666666666665,2.1839080459770117,0.0,1.4942528735632186,0.6896551724137931,4.791073392167367
9301165.0,51,1,30,0,10.0,7,0,5,0,2,3.7777777777777772,1.25,3.3333333333333335,0.0,2.3333333333333335,0.0,4.783319705641865
8913876.0,31,1,18,0,7.0,4,1,1,0,2,3.8271604938271606,1.25,3.8888888888888893,0.0,2.2222222222222223,0.7407407407407407,4.783319705641864
4136404.0,347,11,210,0,49.0,25,16,8,1,15,3.671957671957672,1.8333333333333333,2.3333333333333335,0.17142857142857143,1.1904761904761905,1.015873015873016,4.77619436981661
7925546.0,127,4,78,0,19.0,9,6,5,0,6,3.6182336182336186,1.6666666666666665,2.4358974358974357,0.0,1.153846153846154,1.0256410256410258,4.775457575948172
7753773.0,38,0,30,0,13.0,4,0,5,1,2,2.8148148148148144,0.0,4.333333333333334,1.2000000000000002,1.3333333333333335,0.0,4.774325429272281
4175072.0,11,1,6,0,1.0,2,0,0,0,1,4.0740740740740735,2.5,1.6666666666666667,0.0,3.3333333333333335,0.0,4.762878168438267
6219968.0,16,0,12,0,5.0,3,0,0,0,1,2.962962962962963,0.0,4.166666666666667,0.0,2.5,0.0,4.762878168438267
2969546.0,49,1,30,0,11.0,3,4,0,0,2,3.6296296296296298,1.25,3.6666666666666665,0.0,1.0000000000000002,1.777777777777778,4.758789860997546
8006676.0,400,11,216,0,74.0,43,18,20,3,14,4.11522633744856,1.9642857142857142,3.4259259259259265,0.5,1.9907407407407407,1.1111111111111112,4.7582382639618945
4866728.0,108,3,54,0,16.0,9,7,2,0,3,4.444444444444445,2.5,2.962962962962963,0.0,1.6666666666666667,1.728395061728395,4.753793040792223
5554100.0,214,5,117,0,54.0,20,14,14,3,8,4.064577397910731,1.5625,4.615384615384616,0.9230769230769231,1.7094017094017093,1.5954415954415955,4.752945677925236
5972868.0,133,2,101,0,31.0,10,5,2,0,11,2.926292629262926,0.4545454545454546,3.0693069306930694,0.0,0.9900990099009903,0.6600660066006602,4.751470649926808
5091806.0,126,1,96,0,28.0,11,4,0,0,5,2.9166666666666665,0.5,2.916666666666667,0.0,1.1458333333333335,0.5555555555555556,4.746013900245298
2158939.0,88,2,54,0,19.0,10,2,5,0,5,3.621399176954732,1.0,3.5185185185185186,0.0,1.851851851851852,0.49382716049382713,4.745616425910784
8464392.0,106,3,66,0,21.0,9,4,3,2,5,3.5690235690235688,1.5,3.181818181818182,1.0909090909090908,1.3636363636363635,0.8080808080808082,4.744294952798632
5576402.0,113,1,86,0,25.0,6,5,0,0,5,2.919896640826873,0.5,2.906976744186047,0.0,0.6976744186046512,0.7751937984496124,4.743102169655251
7833069.0,31,0,24,0,9.0,5,0,0,0,1,2.8703703703703702,0.0,3.75,0.0,2.0833333333333335,0.0,4.742436631234669
3083653.0,92,2,50,0,16.0,13,1,2,0,3,4.088888888888889,1.6666666666666665,3.2,0.0,2.6,0.26666666666666666,4.741618969746525
9009559.0,32,0,25,0,9.0,2,1,1,0,2,2.844444444444444,0.0,3.6000000000000005,0.0,0.8,0.5333333333333333,4.7367130008176614
3710090.0,82,1,66,0,16.0,4,1,3,0,7,2.760942760942761,0.3571428571428571,2.4242424242424243,0.0,0.6060606060606061,0.20202020202020204,4.734737870469678
5643686.0,72,1,48,0,16.0,2,5,3,0,3,3.333333333333333,0.8333333333333333,3.3333333333333335,0.0,0.4166666666666667,1.3888888888888888,4.73221586263287
8228408.0,40,1,30,0,8.0,4,1,0,0,4,2.962962962962963,0.625,2.666666666666667,0.0,1.3333333333333335,0.4444444444444445,4.72812755519215
7866522.0,156,2,96,0,38.0,17,7,9,1,5,3.6111111111111107,1.0,3.9583333333333335,0.375,1.7708333333333335,0.9722222222222223,4.72761651676206
9253943.0,10,0,6,0,4.0,1,1,0,0,1,3.7037037037037033,0.0,6.666666666666667,0.0,1.6666666666666667,2.2222222222222223,4.721995094031071
6623798.0,9,0,6,0,3.0,2,0,0,0,1,3.333333333333333,0.0,5.0,0.0,3.3333333333333335,0.0,4.721995094031071
7742496.0,9,0,6,0,3.0,2,0,0,0,1,3.333333333333333,0.0,5.0,0.0,3.3333333333333335,0.0,4.721995094031071
6018018.0,15,0,12,0,4.0,2,0,0,0,1,2.7777777777777777,0.0,3.3333333333333335,0.0,1.6666666666666667,0.0,4.721995094031071
7810977.0,207,4,132,0,29.0,16,7,8,0,7,3.4848484848484844,1.4285714285714284,2.196969696969697,0.0,1.2121212121212122,0.7070707070707071,4.719074874430557
1636627.0,147,3,102,1,27.0,7,8,2,0,8,3.202614379084967,0.9375,2.647058823529412,0.0,0.6862745098039217,1.0457516339869282,4.715081044682795
3702782.0,162,2,102,0,38.0,22,5,3,0,6,3.5294117647058822,0.8333333333333333,3.7254901960784315,0.0,2.1568627450980395,0.6535947712418301,4.712375547111731
8463895.0,37,1,18,0,6.0,3,3,1,0,1,4.5679012345679,2.5,3.3333333333333335,0.0,1.6666666666666667,2.2222222222222223,4.708367402562006
8228219.0,186,2,114,1,46.0,23,8,2,0,6,3.6257309941520464,0.8333333333333333,4.035087719298246,0.0,2.017543859649123,0.935672514619883,4.706932908723157
2750628.0,199,5,108,0,31.0,17,9,14,2,6,4.094650205761317,2.0833333333333335,2.8703703703703707,0.6666666666666666,1.5740740740740742,1.1111111111111112,4.703370582356682
7581181.0,125,1,96,0,25.0,9,4,0,0,5,2.893518518518518,0.5,2.604166666666667,0.0,0.9375,0.5555555555555556,4.702575633687653
8035873.0,55,1,36,0,8.0,6,1,0,0,2,3.3950617283950613,1.25,2.2222222222222223,0.0,1.6666666666666667,0.37037037037037035,4.701553556827474
8991751.0,32,0,24,0,9.0,5,0,1,0,1,2.962962962962963,0.0,3.75,0.0,2.0833333333333335,0.0,4.701553556827474
6551978.0,142,3,96,0,32.0,14,6,2,0,11,3.2870370370370368,0.6818181818181818,3.3333333333333335,0.0,1.4583333333333335,0.8333333333333334,4.690868207834684
387778.0,534,15,328,0,96.0,38,24,17,8,25,3.617886178861788,1.5,2.926829268292683,0.878048780487805,1.1585365853658538,0.975609756097561,4.688191771533415
7401806.0,28,1,18,0,4.0,4,0,0,0,2,3.45679012345679,1.25,2.2222222222222223,0.0,2.2222222222222223,0.0,4.687925865358408
8522422.0,59,1,42,0,10.0,4,2,0,0,3,3.121693121693121,0.8333333333333333,2.380952380952381,0.0,0.9523809523809523,0.6349206349206349,4.686952458824903
6646828.0,123,2,72,0,24.0,13,2,14,1,4,3.7962962962962963,1.25,3.3333333333333335,0.5,1.8055555555555556,0.37037037037037035,4.685881711638048
6572572.0,164,4,84,0,17.0,9,9,11,0,4,4.338624338624338,2.5,2.023809523809524,0.0,1.0714285714285714,1.4285714285714286,4.681112019623876
3685289.0,31,1,18,0,1.0,2,1,1,0,1,3.8271604938271606,2.5,0.5555555555555556,0.0,1.1111111111111112,0.7407407407407407,4.681112019623876
8779896.0,75,0,54,0,22.0,9,2,3,0,5,3.0864197530864192,0.0,4.0740740740740735,0.0,1.6666666666666667,0.49382716049382713,4.676569455800854
9785950.0,33,1,18,0,4.0,4,0,2,1,1,4.0740740740740735,2.5,2.2222222222222223,2.0,2.2222222222222223,0.0,4.672935404742437
8397703.0,71,1,42,0,14.0,6,4,1,0,2,3.7566137566137563,1.25,3.3333333333333335,0.0,1.4285714285714286,1.2698412698412698,4.672351360822334
9009475.0,79,1,48,0,19.0,11,3,0,0,3,3.657407407407407,0.8333333333333333,3.9583333333333335,0.0,2.291666666666667,0.8333333333333334,4.670891251022077
2111549.0,317,7,197,0,57.0,33,10,9,2,14,3.575860124083474,1.25,2.8934010152284264,0.36548223350253806,1.6751269035532999,0.6768189509306262,4.6703828066956925
2073196.0,25,0,18,0,7.0,4,0,0,0,1,3.0864197530864192,0.0,3.8888888888888893,0.0,2.2222222222222223,0.0,4.667484328154811
8446374.0,37,1,18,0,5.0,4,2,2,0,1,4.5679012345679,2.5,2.777777777777778,0.0,2.2222222222222223,1.4814814814814814,4.653856636685745
4243630.0,49,1,30,0,8.0,4,2,3,0,2,3.6296296296296298,1.25,2.666666666666667,0.0,1.3333333333333335,0.888888888888889,4.6443172526574
9888584.0,23,1,12,0,2.0,2,1,0,0,1,4.259259259259259,2.5,1.6666666666666667,0.0,1.6666666666666667,1.1111111111111112,4.6402289452166805
9141054.0,9,0,6,0,3.0,0,1,0,0,1,3.333333333333333,0.0,5.0,0.0,0.0,2.2222222222222223,4.6402289452166805
8228506.0,8,0,6,0,2.0,1,0,1,0,1,2.962962962962963,0.0,3.3333333333333335,0.0,1.6666666666666667,0.0,4.64022894521668
2741997.0,16,0,12,0,4.0,2,0,2,0,1,2.962962962962963,0.0,3.3333333333333335,0.0,1.6666666666666667,0.0,4.64022894521668
8419515.0,8,0,6,0,2.0,1,0,0,0,1,2.962962962962963,0.0,3.3333333333333335,0.0,1.6666666666666667,0.0,4.64022894521668
2020332.0,42,1,30,0,7.0,2,1,2,0,4,3.1111111111111103,0.625,2.3333333333333335,0.0,0.6666666666666667,0.4444444444444445,4.638184791496321
2161599.0,721,14,470,0,125.0,43,37,9,2,34,3.408983451536643,1.0294117647058822,2.6595744680851063,0.15319148936170213,0.9148936170212767,1.0496453900709222,4.627363312890091
8118578.0,68,1,48,0,13.0,5,3,0,0,4,3.148148148148148,0.625,2.7083333333333335,0.0,1.0416666666666667,0.8333333333333334,4.6197874080130825
9643416.0,48,2,24,0,5.0,5,2,1,0,2,4.444444444444445,2.5,2.0833333333333335,0.0,2.0833333333333335,1.1111111111111112,4.6197874080130825
4051396.0,417,9,266,0,73.0,37,18,6,0,22,3.4837092731829573,1.0227272727272727,2.7443609022556394,0.0,1.3909774436090225,0.9022556390977443,4.619340293050325
7213856.0,117,0,75,0,35.0,14,3,8,0,4,3.4666666666666663,0.0,4.666666666666667,0.0,1.866666666666667,0.5333333333333333,4.618969746524939
3023327.0,106,1,66,0,28.0,5,10,0,0,4,3.5690235690235688,0.625,4.242424242424242,0.0,0.7575757575757577,2.0202020202020203,4.618858247231101
4702774.0,192,4,102,0,37.0,17,9,7,5,5,4.183006535947712,2.0,3.627450980392157,1.7647058823529411,1.6666666666666667,1.1764705882352942,4.616661055264297
7681869.0,79,1,60,0,10.0,6,0,1,0,4,2.925925925925926,0.625,1.6666666666666667,0.0,1.0000000000000002,0.0,4.6136549468520025
8725198.0,93,3,54,0,14.0,9,4,1,0,5,3.8271604938271606,1.5,2.5925925925925926,0.0,1.6666666666666667,0.9876543209876543,4.612065049513945
3876613.0,54,1,30,0,11.0,5,3,3,0,2,4.0,1.25,3.6666666666666665,0.0,1.6666666666666667,1.3333333333333335,4.611610793131643
1907268.0,188,3,114,0,36.0,10,10,10,1,7,3.664717348927875,1.0714285714285714,3.1578947368421053,0.3157894736842105,0.8771929824561403,1.1695906432748537,4.604202657092444
2220777.0,225,2,143,0,49.0,23,9,6,2,6,3.4965034965034962,0.8333333333333333,3.4265734265734267,0.5034965034965035,1.6083916083916083,0.8391608391608393,4.59986048293489
2385991.0,12,0,9,0,3.0,2,0,0,0,1,2.962962962962963,0.0,3.3333333333333335,0.0,2.2222222222222223,0.0,4.5993458708094845
8004751.0,38,0,30,0,9.0,1,2,0,0,2,2.8148148148148144,0.0,3.0,0.0,0.33333333333333337,0.888888888888889,4.5993458708094845
9398906.0,14,1,6,0,3.0,0,2,0,0,1,5.185185185185185,2.5,5.0,0.0,0.0,4.444444444444445,4.5993458708094845
3295277.0,99,2,62,0,17.0,8,4,1,0,5,3.548387096774193,1.0,2.7419354838709675,0.0,1.2903225806451613,0.8602150537634409,4.593806873631736
8819985.0,129,1,84,0,31.0,7,9,4,0,5,3.412698412698413,0.5,3.6904761904761907,0.0,0.8333333333333334,1.4285714285714286,4.592337343768251
8947966.0,33,0,24,0,9.0,2,2,1,0,1,3.0555555555555554,0.0,3.75,0.0,0.8333333333333334,1.1111111111111112,4.589125102207686
7658608.0,191,3,108,0,35.0,25,6,4,0,6,3.930041152263374,1.25,3.240740740740741,0.0,2.314814814814815,0.7407407407407407,4.58798946125193
8142126.0,76,0,60,0,16.0,5,1,0,0,3,2.8148148148148144,0.0,2.666666666666667,0.0,0.8333333333333334,0.22222222222222224,4.587080948487326
2523205.0,77,2,42,0,12.0,5,5,0,0,3,4.0740740740740735,1.6666666666666665,2.857142857142857,0.0,1.1904761904761905,1.5873015873015872,4.581824553206401
2412073.0,207,3,130,0,40.0,13,14,0,0,8,3.5384615384615383,0.9375,3.076923076923077,0.0,1.0000000000000002,1.4358974358974361,4.581184351217058
9373111.0,44,0,36,0,9.0,3,1,0,0,3,2.7160493827160495,0.0,2.5,0.0,0.8333333333333334,0.37037037037037035,4.572090487871354
8287502.0,48,1,24,0,5.0,4,3,1,0,1,4.444444444444445,2.5,2.0833333333333335,0.0,1.6666666666666667,1.6666666666666667,4.568683565004088
1612610.0,453,10,299,0,71.0,28,19,5,2,27,3.366778149386845,0.9259259259259258,2.3745819397993313,0.2408026755852843,0.9364548494983277,0.8472686733556298,4.552692676870571
6249256.0,421,8,287,0,65.0,24,16,12,0,27,3.259775454897406,0.7407407407407407,2.264808362369338,0.0,0.8362369337979096,0.7433217189314751,4.55205255825482
8635941.0,53,1,30,0,10.0,6,3,0,0,2,3.9259259259259256,1.25,3.3333333333333335,0.0,2.0000000000000004,1.3333333333333335,4.54619787408013
1636004.0,82,1,48,0,15.0,8,3,3,1,2,3.7962962962962963,1.25,3.125,0.75,1.6666666666666667,0.8333333333333334,4.545175797219951
7497013.0,60,1,42,0,10.0,3,3,1,0,4,3.1746031746031744,0.625,2.380952380952381,0.0,0.7142857142857143,0.9523809523809523,4.542401588599462
3510499.0,58,0,42,0,13.0,7,0,4,0,3,3.0687830687830684,0.0,3.0952380952380953,0.0,1.6666666666666667,0.0,4.540941478799206
1762060.0,184,3,116,0,40.0,15,9,1,2,10,3.524904214559387,0.75,3.4482758620689657,0.6206896551724138,1.2931034482758623,1.0344827586206897,4.532523190571517
6311612.0,11,0,7,0,3.0,2,0,1,0,1,3.492063492063492,0.0,4.285714285714286,0.0,2.857142857142857,0.0,4.52926060039715
7256234.0,34,0,24,0,8.0,5,0,0,0,1,3.148148148148148,0.0,3.3333333333333335,0.0,2.0833333333333335,0.0,4.527800490596893
4171859.0,99,2,63,0,20.0,7,4,0,1,7,3.492063492063492,0.7142857142857142,3.1746031746031744,0.5714285714285714,1.1111111111111112,0.8465608465608465,4.519137172448701
9005212.0,25,0,18,0,6.0,2,1,0,0,1,3.0864197530864192,0.0,3.3333333333333335,0.0,1.1111111111111112,0.7407407407407407,4.517579721995094
3296271.0,26,0,18,0,7.0,1,2,0,0,1,3.209876543209876,0.0,3.8888888888888893,0.0,0.5555555555555556,1.4814814814814814,4.517579721995094
2966907.0,55,1,36,0,8.0,6,1,2,0,3,3.3950617283950613,0.8333333333333333,2.2222222222222223,0.0,1.6666666666666667,0.37037037037037035,4.5175797219950935
4771780.0,26,1,12,0,3.0,3,1,1,0,1,4.814814814814815,2.5,2.5,0.0,2.5,1.1111111111111112,4.5175797219950935
4174925.0,21,0,18,0,3.0,1,0,1,0,1,2.5925925925925926,0.0,1.6666666666666667,0.0,0.5555555555555556,0.0,4.5175797219950935
5350260.0,17,1,7,0,3.0,2,1,1,0,1,5.396825396825395,2.5,4.285714285714286,0.0,2.857142857142857,1.9047619047619047,4.511739282794066
5021624.0,270,4,147,0,47.0,22,16,6,1,7,4.081632653061225,1.4285714285714284,3.1972789115646263,0.24489795918367346,1.4965986394557824,1.4512471655328798,4.509903716188028
9377969.0,38,0,24,0,11.0,4,2,0,0,1,3.518518518518518,0.0,4.583333333333334,0.0,1.6666666666666667,1.1111111111111112,4.507358953393295
8056705.0,50,1,24,0,5.0,6,2,0,0,1,4.62962962962963,2.5,2.0833333333333335,0.0,2.5,1.1111111111111112,4.507358953393295
4874372.0,43,1,24,0,8.0,1,4,1,0,2,3.9814814814814814,1.25,3.3333333333333335,0.0,0.4166666666666667,2.2222222222222223,4.507358953393295
5126064.0,17,0,13,0,3.0,1,0,1,0,1,2.905982905982906,0.0,2.307692307692308,0.0,0.7692307692307693,0.0,4.505000314485187
8725576.0,97,1,60,0,20.0,13,3,2,0,4,3.592592592592592,0.625,3.3333333333333335,0.0,2.166666666666667,0.6666666666666667,4.5032706459525755
8001972.0,17,0,12,0,4.0,3,0,0,0,1,3.148148148148148,0.0,3.3333333333333335,0.0,2.5,0.0,4.497138184791496
2433640.0,273,8,163,0,37.0,25,9,6,2,15,3.7218813905930466,1.3333333333333333,2.2699386503067482,0.44171779141104295,1.5337423312883436,0.7361963190184049,4.495507878143356
7753815.0,27,0,18,0,7.0,3,1,0,0,1,3.333333333333333,0.0,3.8888888888888893,0.0,1.6666666666666667,0.7407407407407407,4.490324339056963
9059035.0,35,0,24,0,9.0,0,3,3,0,1,3.2407407407407405,0.0,3.75,0.0,0.0,1.6666666666666667,4.486917416189697
7785413.0,21,0,18,0,3.0,2,0,0,0,1,2.5925925925925926,0.0,1.6666666666666667,0.0,1.1111111111111112,0.0,4.476696647587898
204861.0,63,0,42,0,19.0,7,3,2,1,3,3.333333333333333,0.0,4.523809523809525,0.8571428571428571,1.6666666666666667,0.9523809523809523,4.473192384067282
8846074.0,90,1,48,0,15.0,12,2,3,0,2,4.166666666666666,1.25,3.125,0.0,2.5,0.5555555555555556,4.471586263287
9346035.0,29,0,24,0,14.0,3,0,3,4,2,2.685185185185185,0.0,5.833333333333334,6.0,1.25,0.0,4.46238757154538
3578777.0,160,2,96,0,29.0,17,7,1,0,6,3.7037037037037033,0.8333333333333333,3.0208333333333335,0.0,1.7708333333333335,0.9722222222222223,4.4613654946852
8366021.0,48,1,30,0,7.0,5,1,2,0,3,3.555555555555556,0.8333333333333333,2.3333333333333335,0.0,1.6666666666666667,0.4444444444444445,4.46034341782502
6486486.0,18,0,12,0,5.0,0,2,0,0,1,3.333333333333333,0.0,4.166666666666667,0.0,0.0,2.2222222222222223,4.4562551103843
1885337.0,104,1,72,0,20.0,7,5,0,2,4,3.209876543209876,0.625,2.777777777777778,1.0,0.9722222222222223,0.925925925925926,4.452166802943581
293901.0,96,0,69,0,20.0,7,3,2,0,4,3.0917874396135265,0.0,2.8985507246376816,0.0,1.0144927536231885,0.5797101449275363,4.4500337729745105
2083227.0,33,0,24,0,7.0,1,2,1,0,3,3.0555555555555554,0.0,2.916666666666667,0.0,0.4166666666666667,1.1111111111111112,4.435813573180703
9104045.0,50,2,24,0,4.0,8,1,0,0,2,4.62962962962963,2.5,1.6666666666666667,0.0,3.3333333333333335,0.5555555555555556,4.4358135731807025
8497866.0,157,3,91,0,27.0,13,8,4,0,8,3.833943833943834,0.9375,2.967032967032967,0.0,1.4285714285714286,1.1721611721611722,4.433735724618799
7586970.0,91,1,66,0,14.0,6,2,2,1,6,3.063973063973064,0.41666666666666663,2.121212121212121,0.5454545454545454,0.9090909090909091,0.4040404040404041,4.428008622612056
4171362.0,23,0,18,0,4.0,1,1,0,0,1,2.839506172839506,0.0,2.2222222222222223,0.0,0.5555555555555556,0.7407407407407407,4.422185881711638
6517118.0,22,0,18,0,3.0,2,0,0,0,2,2.7160493827160495,0.0,1.6666666666666667,0.0,1.1111111111111112,0.0,4.422185881711638
3729970.0,26,0,19,0,5.0,4,0,0,0,2,3.04093567251462,0.0,2.6315789473684212,0.0,2.1052631578947367,0.0,4.418599647114515
7488753.0,82,2,48,0,12.0,10,2,1,0,5,3.7962962962962963,1.0,2.5,0.0,2.0833333333333335,0.5555555555555556,4.417416189697465
9343648.0,18,0,12,0,4.0,3,0,0,0,1,3.333333333333333,0.0,3.3333333333333335,0.0,2.5,0.0,4.415372035977105
5940374.0,255,4,155,0,49.0,13,18,7,1,14,3.6559139784946235,0.7142857142857142,3.161290322580645,0.23225806451612904,0.838709677419355,1.5483870967741937,4.410522587427606
2340393.0,41,1,24,0,6.0,6,0,2,0,3,3.7962962962962963,0.8333333333333333,2.5,0.0,2.5,0.0,4.394930498773507
125803.0,90,2,60,0,9.0,4,4,1,0,6,3.333333333333333,0.8333333333333333,1.5,0.0,0.6666666666666667,0.888888888888889,4.382665576451349
8089206.0,70,1,37,0,12.0,7,1,6,0,3,4.204204204204204,0.8333333333333333,3.2432432432432434,0.0,1.8918918918918919,0.3603603603603604,4.370621643720581
8855601.0,46,0,30,0,10.0,8,0,0,0,3,3.4074074074074074,0.0,3.3333333333333335,0.0,2.666666666666667,0.0,4.37040065412919
7439704.0,26,0,18,0,5.0,4,0,1,0,1,3.209876543209876,0.0,2.777777777777778,0.0,2.2222222222222223,0.0,4.367675115835377
4435892.0,37,0,25,0,7.0,2,1,3,0,1,3.2888888888888883,0.0,2.8000000000000003,0.0,0.8,0.5333333333333333,4.363859362224039
